Pclass,SibSp,Parch,Fare,Gender,AgeFill,AgeisNull,port_C,port_Q,port_S,FamilySize,Pclass*Pclass,Pclass*Fare,Pclass*Gender,Pclass*AgeFill,Pclass*FamilySize,Fare*Fare,Fare*Gender,Fare*AgeFill,Fare*FamilySize,Gender*AgeFill,Gender*FamilySize,AgeFill*AgeFill,AgeFill*FamilySize,FamilySize*FamilySize,Pclass*Pclass*Pclass,Pclass*Pclass*Fare,Pclass*Pclass*Gender,Pclass*Pclass*AgeFill,Pclass*Pclass*FamilySize,Pclass*Fare*Fare,Pclass*Fare*Gender,Pclass*Fare*AgeFill,Pclass*Fare*FamilySize,Pclass*Gender*AgeFill,Pclass*Gender*FamilySize,Pclass*AgeFill*AgeFill,Pclass*AgeFill*FamilySize,Pclass*FamilySize*FamilySize,Fare*Fare*Fare,Fare*Fare*Gender,Fare*Fare*AgeFill,Fare*Fare*FamilySize,Fare*Gender*AgeFill,Fare*Gender*FamilySize,Fare*AgeFill*AgeFill,Fare*AgeFill*FamilySize,Fare*FamilySize*FamilySize,Gender*AgeFill*AgeFill,Gender*AgeFill*FamilySize,Gender*FamilySize*FamilySize,AgeFill*AgeFill*AgeFill,AgeFill*AgeFill*FamilySize,AgeFill*FamilySize*FamilySize,FamilySize*FamilySize*FamilySize,Survived
1,0.21627521402090125,-0.2367038622841949,0.5158709459054508,0,0.5970786735444669,0,0.0,0.0,1.0,0.02956333437971089,-0.7300466801013152,0.3095478003743378,0,-0.2808310440704526,-0.12834734215660243,0.09997404730601248,-0.19383214092843365,0.7475050461399162,0.13864362944305758,-0.3165625061502096,-0.19356481599610129,0.5488797687074202,0.29468922207695225,-0.10815140483043603,-0.6813188479329583,-0.11728758773688844,-0.28716051650296126,-0.5140103541439146,-0.17645261751514718,0.08600528768882011,-0.25269281220850204,0.6179868679976799,-0.007329662113617716,-0.3066449926725759,-0.16603858405438432,-0.007023063353984769,-0.003549070215920845,-0.12210047422801433,-0.017169923781982798,-0.08358591841972687,0.16183027832345,0.030962032118895866,-0.1727640717733104,-0.12235487654193546,0.7903264681804146,0.30272103186786914,-0.06449437508059282,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,0.4285143809996974,0.41019153110619044,-0.049396992229075794,-0.09391189157477405,0
3,1.123104464339127,1.0039028512170856,-0.04330761722505475,0,-0.9437621689390128,0,0.0,0.0,1.0,1.2691365547242945,0.43150973413131305,0.31172897150170586,0,-0.8069450528022087,1.397872625490165,-0.07864964250271189,-0.19383214092843365,-0.24763026827302817,0.3488445932623319,-0.3165625061502096,-0.19356481599610129,-0.5530948995820475,-0.009657668050166228,0.9650317231946424,0.44173739450441984,0.7837734039447708,-0.28716051650296126,-0.5553313121543896,1.4296881805029233,-0.047682010467767225,-0.25269281220850204,-0.3132531396402465,0.6782885962075227,-0.3066449926725759,-0.16603858405438432,-0.5729465815271755,0.06673918097811299,0.9946386945540492,-0.0520609872729173,-0.08358591841972687,-0.0923702367516872,-0.02181483705878761,-0.1727640717733104,-0.12235487654193546,-0.23224566058482363,-0.07884260743782147,0.3115899408323638,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.35573632931266136,-0.18310487502023423,0.055558674830953614,0.5454227210783368,0
1,-0.2371394111382117,-0.2367038622841949,-0.04511067252893214,0,0.4091712537294084,1,1.0,0.0,0.0,-0.280329970706435,-0.7300466801013152,-0.23093864971236072,0,-0.36054528781768835,-0.23736305413137154,-0.07893728106164931,-0.19383214092843365,0.02464464029132755,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,0.31575919428082794,-0.25313518015186104,-0.1528673684981476,-0.6813188479329583,-0.4169918964164861,-0.28716051650296126,-0.5369664419275119,-0.2129558174701033,-0.0928938674645682,-0.25269281220850204,-0.10258712600851268,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.1286808758090207,-0.21441382379802235,-0.1371915440764206,-0.05208689599717901,-0.08358591841972687,-0.06975127006725186,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,0.03406803091548135,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,0.19490393835989847,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
3,0.21627521402090125,0.38359949446644526,-0.1706302870148171,0,-0.1545510057157671,1,1.0,0.0,0.0,0.33945663946585675,0.43150973413131305,-0.05628403756418157,0,0.1974544184129621,0.4167312177172431,-0.09440561042975323,-0.19383214092843365,-0.17403621971764763,-0.06014551373270568,-0.3165625061502096,-0.19356481599610129,-0.21904682940370715,0.355558600102376,0.025996486172698764,0.44173739450441984,0.17157442402863374,-0.28716051650296126,0.3124088060655833,0.4441017817191073,-0.09494669811760298,-0.25269281220850204,-0.0931693292382256,0.009041680153130898,-0.3066449926725759,-0.16603858405438432,-0.04996111480870334,0.488468688142316,0.04390129410445458,-0.05319344262512363,-0.08358591841972687,-0.0901617157385875,-0.08061665278769536,-0.1727640717733104,-0.12235487654193546,-0.17715814658277299,-0.05447097000513783,-0.07827038292498195,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.2217192934447199,0.17378807879360478,0.055558674830953614,-0.05782042150564683,1
2,-0.2371394111382117,-0.2367038622841949,-0.21838106748993638,1,-0.004225069863720302,0,0.0,0.0,1.0,-0.280329970706435,-0.2944630247640796,-0.29609071599154124,2,-0.07357401032763955,-0.23736305413137154,-0.0979316541352219,-0.06399463998612105,-0.1949626544559182,-0.1745473648418852,0.6390050868889569,-0.19356481599610129,-0.10056672569513322,-0.25313518015186104,-0.1528673684981476,-0.3789575518921257,-0.3402346697950349,0.3169953753604118,-0.1880339076168349,-0.2129558174701033,-0.10870552882225154,-0.019534060412383786,-0.2386249318428668,-0.17815865730310265,0.6263703996753517,-0.16603858405438432,-0.1052080743471079,-0.21441382379802235,-0.1371915440764206,-0.05334212022392243,-0.07868121864698269,-0.0923017757393434,-0.08859263371092148,-0.06366965540123518,-0.12235487654193546,-0.1813925682925062,-0.14541157159386178,-0.11562199736117432,0.39921965537512477,-0.17691343054063136,-0.11138712539334464,-0.1462405130098739,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,1
3,-0.2371394111382117,-0.2367038622841949,-0.2419425329201245,0,-0.3800399094938373,0,0.0,0.0,1.0,-0.280329970706435,0.43150973413131305,-0.2624047091004681,0,-0.08951685907708672,-0.23736305413137154,-0.09919253831435906,-0.19383214092843365,-0.23577863540475982,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.3638558450475197,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,-0.1713125439468701,-0.28716051650296126,0.06448305800273392,-0.2129558174701033,-0.10930650465667793,-0.25269281220850204,-0.2778107013951007,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.27667402648961736,-0.21441382379802235,-0.1371915440764206,-0.05338041872150777,-0.08358591841972687,-0.09388425656860266,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.21708971346957134,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.29721529861266377,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
3,1.57651908949824,1.0039028512170856,-0.24428992579063005,1,-0.4552028774198607,0,0.0,0.0,1.0,1.5790298598104404,0.43150973413131305,-0.26918960542066783,3,-0.18517395157376965,1.7249197614144722,-0.09930082168587917,-0.09583574140768819,-0.24131643432009572,0.003856130554928567,0.2435978070106811,2.258561976219912,-0.40334921295037773,0.9886001315667825,1.4569073235394698,0.44173739450441984,-0.18259939116079388,1.0721902401896282,-0.018158858018215873,1.7582169800975287,-0.10963133266827761,0.011276203217817535,-0.2943715498665659,0.11377013771073412,0.5137650937023259,2.515660117923678,-0.3385048205844121,1.219466500560268,1.492643999551456,-0.05338323923111361,-0.08079188001007104,-0.09404548400813519,-0.08212711360476635,-0.12449561448027974,0.1121674548176593,-0.22106148002816145,-0.04897604798179157,0.059121466390247054,-0.02562679742826397,1.408790637154389,2.220762635779581,-0.3139749639168868,0.3214258477217228,1.0326005209170455,1.0146118319769906,1
3,0.6696898391800141,-0.2367038622841949,-0.2368694275394605,0,-0.11696952175275539,0,0.0,0.0,1.0,0.33945663946585675,0.43150973413131305,-0.24774142266821475,0,0.2452829646613036,0.4167312177172431,-0.09894778907188512,-0.19383214092843365,-0.21660715982321418,-0.10954546036765181,-0.3165625061502096,-0.19356481599610129,-0.19107236047251608,0.37990635131254546,0.025996486172698764,0.44173739450441984,-0.1469197948458826,-0.28716051650296126,0.3537297640760582,0.4441017817191073,-0.10857230688783054,-0.25269281220850204,-0.22047819313064837,-0.07179343388323468,-0.3066449926725759,-0.16603858405438432,-0.0061643023248903975,0.5165839886199295,0.04390129410445458,-0.05337374975948442,-0.08358591841972687,-0.09332221282884241,-0.08601767561811124,-0.1727640717733104,-0.12235487654193546,-0.19943507148155953,-0.09167323843241311,-0.09439921075414048,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.20491656630775226,0.20490182348506766,0.0631918142535012,-0.05782042150564683,0
2,-0.2371394111382117,-0.2367038622841949,-0.21838106748993638,0,0.10851938202531479,0,0.0,0.0,1.0,-0.280329970706435,-0.2944630247640796,-0.29609071599154124,0,0.022083082169043387,-0.23736305413137154,-0.0979316541352219,-0.19383214092843365,-0.18636218874705887,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.00018774894203586469,-0.25313518015186104,-0.1528673684981476,-0.3789575518921257,-0.3402346697950349,-0.28716051650296126,-0.1329392969362017,-0.2129558174701033,-0.10870552882225154,-0.25269281220850204,-0.2214784070754163,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.00043922879759458836,-0.21441382379802235,-0.1371915440764206,-0.05334212022392243,-0.08358591841972687,-0.09203095311247204,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.1697378627379818,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.07407749369636699,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
3,2.029933714657353,1.0039028512170856,0.1478645411101608,1,-0.4927843613828724,0,0.0,0.0,1.0,1.8889231648965863,0.43150973413131305,0.8642923237682942,3,-0.23300249782211113,2.0519668973387795,-0.03763612039405048,0.3861086966138959,-0.07321828431050952,1.0572058957001542,0.2106472003541581,2.6672497749225808,-0.4214503399058543,1.1103388876176299,2.0382148512197205,0.44173739450441984,1.7029765632441811,1.0721902401896282,-0.05947981602869077,2.086745779692134,0.0753501841179148,1.30947082482549,0.20832781376200896,1.8374086066935875,0.4655056768567435,2.9626099015866885,-0.3668439345445264,1.3600430029483357,2.0811957236393,-0.04698605484626777,0.014268291712933926,-0.066102595425162,0.17558582367220593,0.09608469684936696,1.4968602945486003,-0.16212939922114838,0.4812433655366911,1.2919418093235138,-0.05102522667194482,1.564251820261744,3.062927827314249,-0.3210112673873648,0.33911797705608404,1.360825516086592,1.6694142175168702,0
2,-0.2371394111382117,-0.2367038622841949,0.41550556277946266,0,-0.3048769415678139,0,0.0,0.0,1.0,-0.280329970706435,-0.2944630247640796,0.9253651153346015,0,-0.32865959031879405,-0.23736305413137154,0.05478686472140366,-0.19383214092843365,0.14332233009254866,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.3199743251554553,-0.25313518015186104,-0.1528673684981476,-0.3789575518921257,1.0143805123304122,-0.28716051650296126,-0.33495286943185676,-0.2129558174701033,0.1967107268055885,-0.25269281220850204,0.4358050423435187,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.3342110154389403,-0.21441382379802235,-0.1371915440764206,-0.028672367368535238,-0.08358591841972687,-0.0020275667822258953,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.03835175585828879,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.2765283941621275,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
3,0.21627521402090125,-0.2367038622841949,-0.1785951228326148,0,-0.11696952175275539,0,1.0,0.0,0.0,0.02956333437971089,0.43150973413131305,-0.07930557175650947,0,0.2452829646613036,0.08968408179293576,-0.09508408582505729,-0.19383214092843365,-0.17549305669953116,-0.12031645415493199,-0.3165625061502096,-0.19356481599610129,-0.19107236047251608,0.06338558558034221,-0.10815140483043603,0.44173739450441984,0.13327751766540155,-0.28716051650296126,0.3537297640760582,0.115572982124502,-0.0969819858121221,-0.25269281220850204,-0.09752601623128093,-0.08941844302573146,-0.3066449926725759,-0.16603858405438432,-0.0061643023248903975,0.1510850824109536,-0.09191833453120181,-0.05322608288220863,-0.08358591841972687,-0.09047191438065165,-0.0850080246867889,-0.1727640717733104,-0.12235487654193546,-0.1756878025165562,-0.10057782757180052,-0.10676894102133626,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.20491656630775226,-0.0013029942740393184,-0.08565440448617687,-0.09391189157477405,0
3,-0.2371394111382117,-0.2367038622841949,0.24441453042347988,0,0.10851938202531479,0,0.0,0.0,1.0,-0.280329970706435,0.43150973413131305,1.1433600824882801,0,0.5322542421513524,-0.23736305413137154,-0.009003839017870172,-0.19383214092843365,0.21550224366086682,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.00018774894203586469,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,2.1672128619813016,-0.28716051650296126,0.6016555121389076,-0.2129558174701033,0.16124118378317587,-0.25269281220850204,1.0717497233394795,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,0.29268453579995085,-0.21441382379802235,-0.1371915440764206,-0.042178058586079495,-0.08358591841972687,-0.01128870710178298,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,0.11594161989676612,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.07407749369636699,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,1
3,-0.2371394111382117,-0.2367038622841949,-0.2470568912402187,0,-0.1545510057157671,0,0.0,0.0,1.0,-0.280329970706435,0.43150973413131305,-0.2771872328876842,0,0.1974544184129621,-0.23736305413137154,-0.09942442571197097,-0.19383214092843365,-0.22588337640919817,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.21904682940370715,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,-0.19590364741381164,-0.28716051650296126,0.3124088060655833,-0.2129558174701033,-0.11000211951631786,-0.25269281220850204,-0.248218820700845,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.04996111480870334,-0.21441382379802235,-0.1371915440764206,-0.05338635715846438,-0.08358591841972687,-0.09372175219962295,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.20595297238652538,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.2217192934447199,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
3,-0.2371394111382117,-0.2367038622841949,-0.24458372721291363,0,-0.1545510057157671,1,0.0,0.0,1.0,-0.280329970706435,0.43150973413131305,-0.27003880804625646,0,0.1974544184129621,-0.23736305413137154,-0.09931415331304835,-0.19383214092843365,-0.22420560301932704,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.21904682940370715,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,-0.18401206127929615,-0.28716051650296126,0.3124088060655833,-0.2129558174701033,-0.10967132482851387,-0.25269281220850204,-0.24320142095341724,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.04996111480870334,-0.21441382379802235,-0.1371915440764206,-0.05338358079526567,-0.08358591841972687,-0.09364353179525754,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.2050211721571141,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.2217192934447199,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
3,-0.2371394111382117,-0.2367038622841949,-0.2430322142226352,0,-0.1545510057157671,1,0.0,0.0,1.0,-0.280329970706435,0.43150973413131305,-0.26555432020838765,0,0.1974544184129621,-0.23736305413137154,-0.09924319511892114,-0.19383214092843365,-0.2231530698349571,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.21904682940370715,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,-0.17655200195487672,-0.28716051650296126,0.3124088060655833,-0.2129558174701033,-0.10945846473022294,-0.25269281220850204,-0.240053808906821,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.04996111480870334,-0.21441382379802235,-0.1371915440764206,-0.05338174838551047,-0.08358591841972687,-0.09359319845081328,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.20443661725322793,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.2217192934447199,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
2,-0.2371394111382117,1.0039028512170856,-0.032239755426700156,0,-1.06289547310176,0,0.0,0.0,1.0,0.33945663946585675,-0.2944630247640796,0.06259075828677053,0,-0.9717941088714924,0.19869979376770486,-0.07684339683089855,-0.19383214092843365,-0.27152864171736013,0.04306362849176778,-0.3165625061502096,-0.19356481599610129,-0.5614933288222899,-0.23292654664742035,0.025996486172698764,-0.3789575518921257,0.057549153527517036,-0.28716051650296126,-0.7053723019079806,0.07906978216954585,-0.06653188392428402,-0.25269281220850204,-0.39127254900274416,0.059231740324693145,-0.3066449926725759,-0.16603858405438432,-0.58629235767739,-0.1988566908670762,-0.016462985289170482,-0.05189452976947737,-0.08358591841972687,-0.09434817128138247,-0.05973374084754891,-0.1727640717733104,-0.12235487654193546,-0.23483208873288547,-0.13966850719516682,-0.0445731302207436,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.3562825963325611,-0.20708753245044142,-0.12893430501202174,-0.05782042150564683,1
3,-0.2371394111382117,-0.2367038622841949,-0.19850922471561788,1,0.033356414099291395,0,0.0,0.0,1.0,-0.280329970706435,0.43150973413131305,-0.13686522369366907,3,0.43659714965466945,-0.23736305413137154,-0.09662218734720343,-0.03957282433268606,-0.17591876610058685,-0.1745473648418852,0.6719556935454798,-0.19356481599610129,-0.06820410477473571,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,0.03752557593459123,1.0721902401896282,0.5190135961179578,-0.2129558174701033,-0.10159597641902135,0.16282939188529436,-0.09879910487020516,-0.17815865730310265,1.141137512694898,-0.16603858405438432,0.1861981681922488,-0.21441382379802235,-0.1371915440764206,-0.053293279887904624,-0.0766625899156845,-0.0910968760466285,-0.08859263371092148,-0.03868004771009478,-0.12235487654193546,-0.16685375527445,-0.14541157159386178,-0.11562199736117432,0.44462896826534204,-0.17691343054063136,-0.11138712539334464,-0.12375362395061068,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,1
3,-0.2371394111382117,-0.2367038622841949,-0.23347360630587444,0,-0.26729545760480217,0,0.0,0.0,1.0,-0.280329970706435,0.43150973413131305,-0.23792615259505823,0,0.0539687796679377,-0.23736305413137154,-0.09877576159488861,-0.19383214092843365,-0.22404041947158546,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.2963880082134707,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,-0.1305918439899062,-0.28716051650296126,0.1884459320341586,-0.2129558174701033,-0.10805625957134202,-0.25269281220850204,-0.2427074377398788,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.17104641991100972,-0.21441382379802235,-0.1371915440764206,-0.053368828649856606,-0.08358591841972687,-0.09346060180942557,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.2085322924682644,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.26458304175875785,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
3,-0.2371394111382117,-0.2367038622841949,-0.22844276003389508,0,-0.004225069863720302,0,0.0,0.0,1.0,-0.280329970706435,0.43150973413131305,-0.22338501174593747,0,0.388768603406328,-0.23736305413137154,-0.0985088216290111,-0.19383214092843365,-0.20288054352121726,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.10056672569513322,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,-0.1064022871662375,-0.28716051650296126,0.4776926381074829,-0.2129558174701033,-0.10725549416188694,-0.25269281220850204,-0.17942859633619251,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,0.1355312674756809,-0.21441382379802235,-0.1371915440764206,-0.05336082936334905,-0.08358591841972687,-0.0927766876776212,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.1864935869609189,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.1462405130098739,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,1
3,-0.2371394111382117,-0.2367038622841949,-0.24567340851542438,1,-0.28608619958630804,1,0.0,1.0,0.0,-0.280329970706435,0.43150973413131305,-0.2731884191541761,3,0.030054506543766967,-0.23736305413137154,-0.09936316930257154,-0.09753599439621848,-0.23238662538071858,-0.1745473648418852,0.3918755369650345,-0.19356481599610129,-0.3083182964341257,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,-0.18925151928730286,1.0721902401896282,0.16778545302892117,-0.2129558174701033,-0.10981836279186774,0.006696299164679483,-0.26766685816773605,-0.17815865730310265,0.7309324695074471,-0.16603858405438432,-0.18972447229381229,-0.21441382379802235,-0.1371915440764206,-0.05338482571777227,-0.08088799294056669,-0.09385210049377268,-0.08859263371092148,-0.11277781725377997,-0.12235487654193546,-0.2131191340654151,-0.14541157159386178,-0.11562199736117432,0.10771495610106048,-0.17691343054063136,-0.11138712539334464,-0.2706945923710442,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,1
1,-0.2371394111382117,-0.2367038622841949,0.14987687961895257,0,-0.041806553826732,0,0.0,0.0,1.0,-0.280329970706435,-0.7300466801013152,-0.04307486521684021,0,-0.5518594728110543,-0.23736305413137154,-0.037093582949888605,-0.19383214092843365,0.08197234136935212,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.13183230861822912,-0.25313518015186104,-0.1528673684981476,-0.6813188479329583,-0.3128198387282104,-0.28716051650296126,-0.592061052608145,-0.2129558174701033,-0.05105301641848945,-0.25269281220850204,-0.04544075279625808,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.36226387572268975,-0.21441382379802235,-0.1371915440764206,-0.04690346656711932,-0.08358591841972687,-0.04405872262003718,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.010979119534056078,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.16722885028962284,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
2,-0.2371394111382117,-0.2367038622841949,-0.21838106748993638,1,-0.4552028774198607,0,0.0,0.0,1.0,-0.280329970706435,-0.2944630247640796,-0.29609071599154124,2,-0.4562023803143713,-0.23736305413137154,-0.0979316541352219,-0.06399463998612105,-0.2293645172913555,-0.1745473648418852,0.2435978070106811,-0.19356481599610129,-0.40334921295037773,-0.25313518015186104,-0.1528673684981476,-0.3789575518921257,-0.3402346697950349,0.3169953753604118,-0.4084123503393677,-0.2129558174701033,-0.10870552882225154,-0.019534060412383786,-0.3072110309126687,-0.17815865730310265,0.240295064910692,-0.16603858405438432,-0.42123213305383655,-0.21441382379802235,-0.1371915440764206,-0.05334212022392243,-0.07868121864698269,-0.09338506624682881,-0.08859263371092148,-0.10881217252071458,-0.12235487654193546,-0.21654774570287486,-0.14541157159386178,-0.11562199736117432,-0.02562679742826397,-0.17691343054063136,-0.11138712539334464,-0.3139749639168868,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,1
3,1.123104464339127,-0.2367038622841949,-0.16455101237975722,1,0.1461008659883265,0,0.0,0.0,1.0,0.6493499445520027,0.43150973413131305,-0.03871252296210403,3,0.5800827883996938,0.7437783536415503,-0.09386341690931191,0.002160658113057272,-0.13529180427587995,0.003856130554928567,0.7708075135150487,1.0324985801119053,0.03546598597026648,0.9520785047515282,0.24957630451125673,0.44173739450441984,0.20080508449435505,1.0721902401896282,0.6429764701493825,0.7726305813137126,-0.09332022822961583,0.2752452186441371,0.02269627062487248,0.11377013771073412,1.2859157632316454,1.1748107669346468,0.348504002691085,1.1772935498438475,0.2702673418305485,-0.05316613581949949,-0.07240976478110349,-0.08813148189278623,-0.07566159349861123,0.014631115364338036,0.1121674548176593,-0.13026016338463536,0.04178679777074509,-0.02825026548546363,0.5900926993882415,1.3621522822221825,0.4716503148998869,-0.04678490410279932,0.7890471282316502,0.4314907913914226,0.040142140110555634,1
3,0.21627521402090125,1.6242062079677257,0.021841841997077935,0,-0.4927843613828724,0,0.0,0.0,1.0,0.9592432496381486,0.43150973413131305,0.5000367454978196,0,-0.23300249782211113,1.0708254895658575,-0.06701306204019651,-0.19383214092843365,-0.12793362805830027,0.3413407659059991,-0.3165625061502096,-0.19356481599610129,-0.4214503399058543,0.5259928585735624,0.5625880501852379,0.44173739450441984,1.0970281648112803,-0.28716051650296126,-0.05947981602869077,1.101159380908318,-0.01277464435609666,-0.25269281220850204,0.0447009774097673,0.6660097825371194,-0.3066449926725759,-0.16603858405438432,-0.3668439345445264,0.6852757914856107,0.5871798086470801,-0.05088321454481191,-0.08358591841972687,-0.07943903153519502,-0.0074966998229700115,-0.1727640717733104,-0.12235487654193546,-0.18157756361876848,0.11704671002493512,0.22124763132190234,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.3210112673873648,0.10484978173212818,0.35325111231030976,0.23091133904737096,0
3,-0.2371394111382117,-0.2367038622841949,-0.2430322142226352,0,-0.1545510057157671,1,0.0,0.0,1.0,-0.280329970706435,0.43150973413131305,-0.26555432020838765,0,0.1974544184129621,-0.23736305413137154,-0.09924319511892114,-0.19383214092843365,-0.2231530698349571,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.21904682940370715,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,-0.17655200195487672,-0.28716051650296126,0.3124088060655833,-0.2129558174701033,-0.10945846473022294,-0.25269281220850204,-0.240053808906821,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.04996111480870334,-0.21441382379802235,-0.1371915440764206,-0.05338174838551047,-0.08358591841972687,-0.09359319845081328,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.20443661725322793,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.2217192934447199,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
1,1.123104464339127,1.0039028512170856,2.3221962998596393,1,-0.2297139736417905,0,0.0,0.0,1.0,1.2691365547242945,-0.7300466801013152,2.049880007666606,1,-0.6315737165582901,0.30771550574247397,1.8949916289505662,3.0582881207694914,1.3734619571168567,4.7592191219469715,0.441301446949819,1.849874177517243,-0.27170465327418447,1.146860514432884,0.9650317231946424,-0.6813188479329583,0.8477413431006945,-0.136121543537118,-0.6150171403917422,-0.03043981769532259,1.8809007354593177,2.6673429840952645,1.241963873473492,2.512948005460272,0.06334386981022297,0.578877722050633,-0.4352585631957113,0.32446276868957036,0.24008520213373602,1.0801288543887886,2.993540417915358,1.2077203217715287,5.845238402158926,1.994435023907094,6.363383624780192,0.6089104982102715,3.4627933045700074,3.911501290986515,0.15908905161668765,1.6108901751939504,1.5081613198656316,-0.2515008569709291,0.5993142929562589,0.9619939812584803,0.5454227210783368,1
